0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.004922170640968265,0.008594344237405868,0.01151069086329923,0.01390375438952212,0.01590102620124959,0.01758137589187527,0.01899821896929368,0.02019028207211278,0.02118715465314878,0.0220124727043606,0.02268578394805949,0.0232237649521653,0.0236409633741844,0.02395032516633572,0.02416351480154421,0.02429106412620544,0.02434247231858131,0.02432618852284812,0.02424952486128445,0.02411859280704825,0.02393815417002367,0.02371151891228065,0.02344039060996986,0.02312478774186771,0.02276290371299726,0.02235101441005883,0.02188333425488586,0.02135187179075107,0.02074619771173357,0.02005309293186299,0.01925604443476808,0.01833450391432338,0.01726279014457478,0.01600818547297394,0.01452791613698929,0.01276366123675754,0.01063090876332721,0.007995886229914324,0.004619330055007197,0
0,0.008594344237405868,0.01544450888408201,0.02104468221397902,0.02570329415407644,0.02961896706685875,0.03292625883707301,0.03572123362476459,0.03807574750891169,0.04004586364725909,0.04167695343586039,0.04300691444058917,0.04406831734300205,0.04488976042665746,0.04549683110417491,0.04591267075824377,0.04615827983382543,0.04625266125760293,0.04621276082522557,0.04605332983161733,0.04578669635254036,0.04542251937403431,0.04496752951422694,0.04442526519164491,0.04379586047384337,0.04307581690429536,0.04225780658036778,0.04133043712265111,0.04027795478556942,0.03907983896406014,0.0377101281363794,0.03613655071182394,0.03431919044585065,0.03220846870521677,0.02974203557886436,0.02683980437568573,0.02339581455751972,0.01926407309482439,0.01423330240805389,0.00798143310899588,0
0,0.01151069086329923,0.02104468221397902,0.02902023373563304,0.03574579296567757,0.04144528694725409,0.04628347534809426,0.05038469816805273,0.05384559885352612,0.05674359506091126,0.05914254968586438,0.06109660677162565,0.06265281655317212,0.06385292194030125,0.0647345685886779,0.06533205464928335,0.06567673582605388,0.06579714578251589,0.06571888632422443,0.06546434647833094,0.06505234933415177,0.06449770194329878,0.06381081553381909,0.06299728705187979,0.06205757155785753,0.06098668890776289,0.05977394402103142,0.05840263842973502,0.05684968775966862,0.05508507197321182,0.05307102091433148,0.05076083802640814,0.04809723341846913,0.04500986939160102,0.04141167292593575,0.0371934528229218,0.03221572063935965,0.02629626712889996,0.01919181273401259,0.01057308658697581,0
0,0.01390375438952212,0.02570329415407644,0.03574579296567757,0.04431435615961959,0.05163290980709831,0.05787766420794594,0.0631884943048097,0.06767835719632136,0.07144036176345119,0.07455303579728427,0.07708414560817976,0.07909341708484707,0.08063453538522582,0.08175645719960925,0.08250423865601315,0.08291946950681874,0.08304031092383321,0.08290129400006822,0.08253282613411771,0.0819606345890095,0.08120511802030553,0.08028074737227842,0.07919550109770486,0.07795045621331831,0.0765394161999897,0.07494862732379641,0.07315647539107129,0.07113308552134318,0.06883975159208564,0.06622804086958085,0.06323853089443199,0.05979905135028746,0.05582210530527505,0.05120133432593742,0.04580662368207937,0.03947734683266225,0.03201346859282057,0.02316458721452543,0.01261910941474951,0
0,0.01590102620124959,0.02961896706685875,0.04144528694725409,0.05163290980709831,0.06039433939424758,0.06790576845140119,0.0743132725862005,0.07973897625092026,0.08428646331318466,0.08804511326540335,0.09109352866489033,0.0935021746544568,0.09533534755449397,0.09665247457722348,0.09750896688426332,0.09795657380379143,0.09804333831880521,0.09781314803721197,0.09730502208792483,0.09655223640340102,0.09558138734636452,0.09441154771278366,0.09305352439312649,0.09150934332741605,0.08977189656107698,0.08782466580354407,0.08564153188855153,0.08318642909649347,0.08041281884673845,0.07726285184821574,0.07366620187366807,0.06953834425976238,0.06477817010876864,0.05926494747094437,0.05285435615676905,0.04537358096187607,0.0366156689228578,0.02633396495135246,0.01423875957599152,0
0,0.01758137589187527,0.03292625883707301,0.04628347534809426,0.05787766420794594,0.06790576845140119,0.07653780618078165,0.08391983636954761,0.09017781867677155,0.09542141652790263,0.09974741471853975,0.1032426549282072,0.1059864098031554,0.108052202479061,0.1095091184615898,0.1104225634945248,0.1108545216765262,0.1108633242182913,0.1105029372239269,0.1098218745030701,0.108861886143789,0.1076566497294031,0.1062305372990007,0.1045977082325945,0.1027615069695212,0.1007141446810737,0.0984365938737929,0.09589856251760621,0.09305828905295432,0.08986222127247563,0.08624434573228937,0.08212511955340349,0.07740996637059407,0.07198728003975655,0.06572592507269209,0.05847227940713858,0.05004696887046366,0.0402416549218984,0.02881683598418954,0.01550196553044351,0
0,0.01899821896929368,0.03572123362476459,0.05038469816805273,0.0631884943048097,0.0743132725862005,0.08391983636954761,0.09215044727654907,0.09913106489944051,0.1049739742371255,0.1097804736857808,0.1136432693911026,0.1166486006330358,0.1188779434361999,0.1204092415505335,0.1213176454117808,0.1216756242743632,0.1215525130367917,0.121013427462382,0.1201176569904877,0.1189168001854152,0.1174527870878311,0.1157562386107645,0.1138452701027787,0.1117248260072065,0.1093865604998025,0.1068090152908051,0.1039578271012596,0.1007859270246625,0.09723343661572427,0.0932272044833649,0.08867997332934639,0.08348912711663029,0.07753505558161569,0.07067918488780377,0.06276187029289562,0.05360034620179148,0.04298715113834949,0.03068976290873058,0.01645225721056305,0
0,0.02019028207211278,0.03807574750891169,0.05384559885352612,0.06767835719632136,0.07973897625092026,0.09017781867677155,0.09913106489944051,0.1067220099668802,0.1130629455343324,0.1182572344506374,0.1224013443893645,0.1255867825426314,0.1279017236641555,0.1294322671688419,0.1302631539393696,0.1304778203346887,0.130157687913182,0.1293806011734469,0.1282185451156374,0.1267348754674122,0.1249814583168899,0.1229963723055655,0.1208022965590256,0.1184059441406287,0.1157982673874937,0.1129550638580511,0.1098377913913546,0.1063941681541428,0.102558404321178,0.09825107025224041,0.09337845128236581,0.08783152968728576,0.08148462904929109,0.07419387686775931,0.06579567077828601,0.05610538720272387,0.0449168388027655,0.03200279653897462,0.0171172964219756,0
0,0.02118715465314878,0.04004586364725909,0.05674359506091126,0.07144036176345119,0.08428646331318466,0.09542141652790263,0.1049739742371255,0.1130629455343324,0.1197985582626485,0.125284163856336,0.1296180866495282,0.1328954578652999,0.1352099040065589,0.1366549511975626,0.1373248823855497,0.1373148176301915,0.1367198079308687,0.135632734475263,0.1341410493851436,0.1323226742051551,0.130241815639362,0.1279455031591976,0.1254615994676219,0.1227984073078233,0.1199454888374558,0.1168751754372036,0.1135441276152883,0.1098945529913422,0.1058549572234637,0.1013402325515794,0.09625123879276358,0.09047390344885115,0.08387804268534474,0.07631602791215879,0.06762154024779923,0.0576087041332463,0.04607201754855276,0.03278729661734734,0.01751412453153758,0
